month,campus,source,source_spend_pct_month,allocated_spend,target_leads,target_appointments,target_demos,target_enrollments
Aug 26,Campus 10,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 10,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 11,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 11,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 12,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 12,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 13,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 13,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 14,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 14,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 15,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 15,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 16,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 16,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 17,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 17,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 18,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 18,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 19,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 19,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 20,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 20,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 21,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 21,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 22,Google,0.55,28153.13,145.216,7.7147,3.0859,0.9255
Aug 26,Campus 22,Meta,0.45,23034.38,118.8131,6.3121,2.5248,0.7573
Sep 26,Campus 1,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 1,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 2,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 2,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 3,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 3,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 4,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 4,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 5,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 5,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 6,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 6,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 7,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 7,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 8,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 8,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 9,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 9,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 10,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 10,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 11,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 11,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 12,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 12,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 13,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 13,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 14,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 14,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 15,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 15,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 16,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 16,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 17,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 17,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 18,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 18,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 19,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 19,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 20,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 20,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 21,Google,0.6,24570.0,124.2965,6.7327,2.6931,0.8079
Sep 26,Campus 21,Meta,0.4,16380.0,82.8643,4.4885,1.7954,0.5386
Sep 26,Campus 22,Google,0.6,24570.0,124.297,6.7329,2.6929,0.8085
Sep 26,Campus 22,Meta,0.4,16380.0,82.8647,4.4886,1.7953,0.539
Oct 26,Campus 1,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 1,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 2,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 2,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 3,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 3,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 4,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 4,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 5,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 5,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 6,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 6,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 7,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 7,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 8,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 8,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 9,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 9,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 10,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 10,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 11,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 11,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 12,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 12,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 13,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 13,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 14,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 14,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 15,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 15,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 16,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 16,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 17,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 17,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 18,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 18,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 19,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 19,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 20,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 20,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 21,Google,0.6,18427.5,93.2224,5.0495,2.0198,0.6059
Oct 26,Campus 21,Meta,0.4,12285.0,62.1482,3.3664,1.3466,0.404
Oct 26,Campus 22,Google,0.6,18427.5,93.2227,5.0497,2.0194,0.6061
Oct 26,Campus 22,Meta,0.4,12285.0,62.1485,3.3664,1.3462,0.404
